project_id,description,name,name_with_namespace,Project_name,Project_Fullpath,created_at,default_branch,ssh_url_to_repo,http_url_to_repo,web_url,readme_url,forks_count,avatar_url,star_count,last_activity_at,namespace_id,namespace_name,namespace_path,namespace_kind,namespace_full_path,namespace_parent_id,namespace_avatar_url,namespace_web_url,repository_storage,container_registry_image_prefix,links_self,links_issues,links_merge_requests,links_repo_branches,links_labels,links_events,links_members,_links_cluster_agents,code_suggestions,packages_enabled,empty_repo,archived,visibility,resolve_outdated_diff_discussions,issues_enabled,merge_requests_enabled,wiki_enabled,jobs_enabled,snippets_enabled,container_registry_enabled,service_desk_enabled,can_create_merge_request_in,issues_access_level,repository_access_level,merge_requests_access_level,forking_access_level,wiki_access_level,builds_access_level,snippets_access_level,pages_access_level,analytics_access_level,container_registry_access_level,security_and_compliance_access_level,releases_access_level,environments_access_level,feature_flags_access_level,infrastructure_access_level,monitor_access_level,model_experiments_access_level,model_registry_access_level,emails_disabled,emails_enabled,shared_runners_enabled,lfs_enabled,creator_id,import_url,import_type,import_status,open_issues_count,description_html,updated_at,ci_default_git_depth,ci_forward_deployment_enabled,ci_forward_deployment_rollback_allowed,ci_job_token_scope_enabled,ci_separated_caches,ci_allow_fork_pipelines_to_run_in_parent_project,build_git_strategy,keep_latest_artifact,restrict_user_defined_variables,runners_token,runner_token_expiration_interval,group_runners_enabled,auto_cancel_pending_pipelines,build_timeout,auto_devops_enabled,auto_devops_deploy_strategy,ci_config_path,public_jobs,only_allow_merge_if_pipeline_succeeds,allow_merge_on_skipped_pipeline,request_access_enabled,only_allow_merge_if_all_discussions_are_resolved,remove_source_branch_after_merge,printing_merge_request_link_enabled,merge_method,squash_option,enforce_auth_checks_on_uploads,suggestion_commit_message,merge_commit_template,squash_commit_template,issue_branch_template,statistics_commit_count,statistics_storage_size,statistics_repository_size,statistics_wiki_size,statistics_lfs_objects_size,statistics_job_artifacts_size,statistics_pipeline_artifacts_size,statistics_packages_size,statistics_snippets_size,statistics_uploads_size,autoclose_referenced_issues,permissions_project_access,permissions_group_access
1592,,applayer-poc-test,ViriCiti / DataHub / applayer-poc-test,applayer-poc-test,viriciti/datahub/applayer-poc-test,2024-02-07T17:16:54.019Z,master,ssh://git@git.viriciti.com:10022/viriciti/datahub/applayer-poc-test.git,https://git.viriciti.com/viriciti/datahub/applayer-poc-test.git,https://git.viriciti.com/viriciti/datahub/applayer-poc-test,,0,,0,2024-02-07T17:16:54.019Z,106,DataHub,datahub,group,viriciti/datahub,103,,https://git.viriciti.com/groups/viriciti/datahub,default,docker.viriciti.com/viriciti/datahub/applayer-poc-test,https://git.viriciti.com/api/v4/projects/1592,https://git.viriciti.com/api/v4/projects/1592/issues,https://git.viriciti.com/api/v4/projects/1592/merge_requests,https://git.viriciti.com/api/v4/projects/1592/repository/branches,https://git.viriciti.com/api/v4/projects/1592/labels,https://git.viriciti.com/api/v4/projects/1592/events,https://git.viriciti.com/api/v4/projects/1592/members,https://git.viriciti.com/api/v4/projects/1592/cluster_agents,True,True,False,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,71,,,none,0,,2024-02-07T17:17:17.180Z,20,True,True,False,True,True,fetch,False,False,GR1348941kQmxYeSgfJJ62yqrmatR,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,1,7887,1703,0,0,6184,0,0,0,0,True,,"{'access_level': 50, 'notification_level': 3}"
1591,,Sync Polaris To Portal,ViriCiti / Vehicle / Sync Polaris To Portal,sync-polaris-to-portal,viriciti/vehicle/sync-polaris-to-portal,2024-01-23T10:49:38.318Z,develop,ssh://git@git.viriciti.com:10022/viriciti/vehicle/sync-polaris-to-portal.git,https://git.viriciti.com/viriciti/vehicle/sync-polaris-to-portal.git,https://git.viriciti.com/viriciti/vehicle/sync-polaris-to-portal,https://git.viriciti.com/viriciti/vehicle/sync-polaris-to-portal/-/blob/develop/README.md,0,,0,2024-02-22T14:56:23.574Z,152,Vehicle,vehicle,group,viriciti/vehicle,103,,https://git.viriciti.com/groups/viriciti/vehicle,default,docker.viriciti.com/viriciti/vehicle/sync-polaris-to-portal,https://git.viriciti.com/api/v4/projects/1591,https://git.viriciti.com/api/v4/projects/1591/issues,https://git.viriciti.com/api/v4/projects/1591/merge_requests,https://git.viriciti.com/api/v4/projects/1591/repository/branches,https://git.viriciti.com/api/v4/projects/1591/labels,https://git.viriciti.com/api/v4/projects/1591/events,https://git.viriciti.com/api/v4/projects/1591/members,https://git.viriciti.com/api/v4/projects/1591/cluster_agents,True,True,False,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,133,,,none,0,,2024-02-22T14:56:23.574Z,20,True,True,False,True,True,fetch,False,False,GR13489418zp3GxswMMsskrH-sH1x,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,57,187532261,187532261,0,0,0,0,0,0,0,True,,"{'access_level': 50, 'notification_level': 3}"
1590,,Route Based Consumption Prediction,ViriCiti / Data Science / Route Based Consumption Prediction,route-based-consumption-prediction,viriciti/ds/route-based-consumption-prediction,2023-12-19T14:57:59.382Z,master,ssh://git@git.viriciti.com:10022/viriciti/ds/route-based-consumption-prediction.git,https://git.viriciti.com/viriciti/ds/route-based-consumption-prediction.git,https://git.viriciti.com/viriciti/ds/route-based-consumption-prediction,https://git.viriciti.com/viriciti/ds/route-based-consumption-prediction/-/blob/master/README.md,0,,0,2023-12-19T14:57:59.382Z,145,Data Science,ds,group,viriciti/ds,103,,https://git.viriciti.com/groups/viriciti/ds,default,docker.viriciti.com/viriciti/ds/route-based-consumption-prediction,https://git.viriciti.com/api/v4/projects/1590,https://git.viriciti.com/api/v4/projects/1590/issues,https://git.viriciti.com/api/v4/projects/1590/merge_requests,https://git.viriciti.com/api/v4/projects/1590/repository/branches,https://git.viriciti.com/api/v4/projects/1590/labels,https://git.viriciti.com/api/v4/projects/1590/events,https://git.viriciti.com/api/v4/projects/1590/members,https://git.viriciti.com/api/v4/projects/1590/cluster_agents,True,True,False,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,66,,,none,0,,2023-12-19T15:19:08.116Z,20,True,True,False,True,True,fetch,False,False,GR1348941YLnfzqLCNvPgu2BJ9omZ,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,1,5127,5127,0,0,0,0,0,0,0,True,,"{'access_level': 50, 'notification_level': 3}"
1589,,station-gateway-deploy-mirror,ViriCiti / CS / station-gateway-deploy-mirror,station-gateway-deploy-mirror,viriciti/cs/station-gateway-deploy-mirror,2023-10-02T13:10:30.047Z,main,ssh://git@git.viriciti.com:10022/viriciti/cs/station-gateway-deploy-mirror.git,https://git.viriciti.com/viriciti/cs/station-gateway-deploy-mirror.git,https://git.viriciti.com/viriciti/cs/station-gateway-deploy-mirror,https://git.viriciti.com/viriciti/cs/station-gateway-deploy-mirror/-/blob/main/README.md,0,,0,2024-02-29T15:20:24.338Z,133,CS,cs,group,viriciti/cs,103,,https://git.viriciti.com/groups/viriciti/cs,default,docker.viriciti.com/viriciti/cs/station-gateway-deploy-mirror,https://git.viriciti.com/api/v4/projects/1589,https://git.viriciti.com/api/v4/projects/1589/issues,https://git.viriciti.com/api/v4/projects/1589/merge_requests,https://git.viriciti.com/api/v4/projects/1589/repository/branches,https://git.viriciti.com/api/v4/projects/1589/labels,https://git.viriciti.com/api/v4/projects/1589/events,https://git.viriciti.com/api/v4/projects/1589/members,https://git.viriciti.com/api/v4/projects/1589/cluster_agents,True,True,False,False,internal,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,214,,,none,0,,2024-02-29T15:20:24.338Z,20,True,True,False,True,True,fetch,False,False,GR1348941VAsx-fGyDRycoy-sB99s,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,161,1225981,21371,0,0,1204610,0,0,0,0,True,,"{'access_level': 50, 'notification_level': 3}"
1587,,Python Training,ViriCiti / Customer Excellence / Python Training,python-training,viriciti/customer-excellence/python-training,2023-09-18T19:51:46.498Z,master,ssh://git@git.viriciti.com:10022/viriciti/customer-excellence/python-training.git,https://git.viriciti.com/viriciti/customer-excellence/python-training.git,https://git.viriciti.com/viriciti/customer-excellence/python-training,https://git.viriciti.com/viriciti/customer-excellence/python-training/-/blob/master/README.md,0,https://git.viriciti.com/uploads/-/system/project/avatar/1587/1200px-Python.svg.png,0,2024-01-23T01:12:16.797Z,217,Customer Excellence,customer-excellence,group,viriciti/customer-excellence,103,,https://git.viriciti.com/groups/viriciti/customer-excellence,default,docker.viriciti.com/viriciti/customer-excellence/python-training,https://git.viriciti.com/api/v4/projects/1587,https://git.viriciti.com/api/v4/projects/1587/issues,https://git.viriciti.com/api/v4/projects/1587/merge_requests,https://git.viriciti.com/api/v4/projects/1587/repository/branches,https://git.viriciti.com/api/v4/projects/1587/labels,https://git.viriciti.com/api/v4/projects/1587/events,https://git.viriciti.com/api/v4/projects/1587/members,https://git.viriciti.com/api/v4/projects/1587/cluster_agents,True,True,False,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,87,,,none,0,,2024-01-23T01:12:16.797Z,20,True,True,False,True,True,fetch,False,False,GR1348941QDCzg2g2Q3GbxzbVXrui,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,13,1597694,1494778,0,0,0,0,0,0,102916,True,,"{'access_level': 50, 'notification_level': 3}"
1586,,builder,livetech / emb-platform-vt / builder,builder,livetech/emb-platform-vt/builder,2023-08-28T09:37:09.568Z,main,ssh://git@git.viriciti.com:10022/livetech/emb-platform-vt/builder.git,https://git.viriciti.com/livetech/emb-platform-vt/builder.git,https://git.viriciti.com/livetech/emb-platform-vt/builder,,0,,0,2023-08-28T09:37:09.568Z,1445,emb-platform-vt,emb-platform-vt,group,livetech/emb-platform-vt,116,,https://git.viriciti.com/groups/livetech/emb-platform-vt,default,docker.viriciti.com/livetech/emb-platform-vt/builder,https://git.viriciti.com/api/v4/projects/1586,https://git.viriciti.com/api/v4/projects/1586/issues,https://git.viriciti.com/api/v4/projects/1586/merge_requests,https://git.viriciti.com/api/v4/projects/1586/repository/branches,https://git.viriciti.com/api/v4/projects/1586/labels,https://git.viriciti.com/api/v4/projects/1586/events,https://git.viriciti.com/api/v4/projects/1586/members,https://git.viriciti.com/api/v4/projects/1586/cluster_agents,True,True,True,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,71,,,none,0,,2023-08-28T09:37:09.568Z,20,True,True,False,True,True,fetch,False,False,GR1348941qWUzNRs8PhFyYdhxytUF,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,0,0,0,0,0,0,0,0,0,0,True,,
1585,,evobus-eventhub-ingest,Fabian Roth / evobus-eventhub-ingest,evobus-eventhub-ingest,froth/evobus-eventhub-ingest,2023-08-25T14:24:53.100Z,master,ssh://git@git.viriciti.com:10022/froth/evobus-eventhub-ingest.git,https://git.viriciti.com/froth/evobus-eventhub-ingest.git,https://git.viriciti.com/froth/evobus-eventhub-ingest,https://git.viriciti.com/froth/evobus-eventhub-ingest/-/blob/master/README.md,0,,0,2023-11-09T15:04:24.348Z,214,Fabian Roth,froth,user,froth,,https://secure.gravatar.com/avatar/e3221607664f37357d9f271af959b966?s=80&d=identicon,https://git.viriciti.com/froth,default,docker.viriciti.com/froth/evobus-eventhub-ingest,https://git.viriciti.com/api/v4/projects/1585,https://git.viriciti.com/api/v4/projects/1585/issues,https://git.viriciti.com/api/v4/projects/1585/merge_requests,https://git.viriciti.com/api/v4/projects/1585/repository/branches,https://git.viriciti.com/api/v4/projects/1585/labels,https://git.viriciti.com/api/v4/projects/1585/events,https://git.viriciti.com/api/v4/projects/1585/members,https://git.viriciti.com/api/v4/projects/1585/cluster_agents,True,True,False,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,118,,,finished,0,,2023-11-09T15:04:24.348Z,20,True,True,False,True,True,fetch,False,False,GR1348941mNyNEAL_qxs1-jW7Bxoq,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,82,1569774,1500150,0,0,69624,0,0,0,0,True,,
1584,Internal mirror of buildroot. Upstream: https://github.com/ChargePoint/buildroot,buildroot,livetech / emb-platform-vt / buildroot,buildroot,livetech/emb-platform-vt/buildroot,2023-08-16T10:02:47.336Z,chargepoint/2023.02.x,ssh://git@git.viriciti.com:10022/livetech/emb-platform-vt/buildroot.git,https://git.viriciti.com/livetech/emb-platform-vt/buildroot.git,https://git.viriciti.com/livetech/emb-platform-vt/buildroot,https://git.viriciti.com/livetech/emb-platform-vt/buildroot/-/blob/chargepoint/2023.02.x/README,0,,0,2023-10-16T19:54:54.081Z,1445,emb-platform-vt,emb-platform-vt,group,livetech/emb-platform-vt,116,,https://git.viriciti.com/groups/livetech/emb-platform-vt,default,docker.viriciti.com/livetech/emb-platform-vt/buildroot,https://git.viriciti.com/api/v4/projects/1584,https://git.viriciti.com/api/v4/projects/1584/issues,https://git.viriciti.com/api/v4/projects/1584/merge_requests,https://git.viriciti.com/api/v4/projects/1584/repository/branches,https://git.viriciti.com/api/v4/projects/1584/labels,https://git.viriciti.com/api/v4/projects/1584/events,https://git.viriciti.com/api/v4/projects/1584/members,https://git.viriciti.com/api/v4/projects/1584/cluster_agents,True,True,False,False,private,False,True,True,True,False,True,True,False,True,enabled,enabled,enabled,enabled,enabled,disabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,71,,,none,0,"<p data-sourcepos=""1:1-1:80"" dir=""auto"">Internal mirror of buildroot. Upstream: <a href=""https://github.com/ChargePoint/buildroot"" rel=""nofollow noreferrer noopener"" target=""_blank"">https://github.com/ChargePoint/buildroot</a></p>",2023-10-16T19:54:54.081Z,20,True,True,False,True,True,fetch,False,False,GR1348941FxUNBess3vy5JwqcxSSC,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,67745,113644079,113640087,0,0,3992,0,0,0,0,True,,
1583,,netcon,livetech / apps / netcon,netcon,livetech/apps/netcon,2023-08-11T12:40:04.473Z,develop,ssh://git@git.viriciti.com:10022/livetech/apps/netcon.git,https://git.viriciti.com/livetech/apps/netcon.git,https://git.viriciti.com/livetech/apps/netcon,https://git.viriciti.com/livetech/apps/netcon/-/blob/develop/README.md,0,,0,2023-08-11T12:40:04.473Z,192,apps,apps,group,livetech/apps,116,,https://git.viriciti.com/groups/livetech/apps,default,docker.viriciti.com/livetech/apps/netcon,https://git.viriciti.com/api/v4/projects/1583,https://git.viriciti.com/api/v4/projects/1583/issues,https://git.viriciti.com/api/v4/projects/1583/merge_requests,https://git.viriciti.com/api/v4/projects/1583/repository/branches,https://git.viriciti.com/api/v4/projects/1583/labels,https://git.viriciti.com/api/v4/projects/1583/events,https://git.viriciti.com/api/v4/projects/1583/members,https://git.viriciti.com/api/v4/projects/1583/cluster_agents,True,True,False,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,71,,,none,0,,2023-08-11T12:41:23.094Z,20,True,True,False,True,True,fetch,False,False,GR1348941WJrevxQyWEQ9T6oCyPy-,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,1,13482,13482,0,0,0,0,0,0,0,True,,
1582,,mlflow_automation_ui,Nabarun Chatterjee / mlflow_automation_ui,mlflow_automation_ui,nchatterjee/mlflow_automation_ui,2023-08-09T12:00:58.658Z,develop,ssh://git@git.viriciti.com:10022/nchatterjee/mlflow_automation_ui.git,https://git.viriciti.com/nchatterjee/mlflow_automation_ui.git,https://git.viriciti.com/nchatterjee/mlflow_automation_ui,https://git.viriciti.com/nchatterjee/mlflow_automation_ui/-/blob/develop/README.md,0,,0,2023-08-09T12:00:58.658Z,1571,Nabarun Chatterjee,nchatterjee,user,nchatterjee,,https://secure.gravatar.com/avatar/36699bddbe34141480892daba80f8a11?s=80&d=identicon,https://git.viriciti.com/nchatterjee,default,docker.viriciti.com/nchatterjee/mlflow_automation_ui,https://git.viriciti.com/api/v4/projects/1582,https://git.viriciti.com/api/v4/projects/1582/issues,https://git.viriciti.com/api/v4/projects/1582/merge_requests,https://git.viriciti.com/api/v4/projects/1582/repository/branches,https://git.viriciti.com/api/v4/projects/1582/labels,https://git.viriciti.com/api/v4/projects/1582/events,https://git.viriciti.com/api/v4/projects/1582/members,https://git.viriciti.com/api/v4/projects/1582/cluster_agents,True,True,False,False,private,False,True,True,True,True,True,True,False,True,enabled,enabled,enabled,enabled,enabled,enabled,enabled,private,enabled,enabled,private,enabled,enabled,enabled,enabled,enabled,enabled,enabled,False,True,True,True,191,,,finished,0,,2023-08-09T12:00:59.842Z,20,True,True,False,True,True,fetch,False,False,GR1348941urtUaWDcEZW-zExeB86A,,True,enabled,3600,False,continuous,,True,False,,True,False,True,True,merge,default_off,True,,,,,22,22681,22681,0,0,0,0,0,0,0,True,,
